session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set
s_076686,2026-03-01 12:03:47,facebook,fb_camp_0001,mobile,B,West,1,49.9,46.8,9,1,3.88,0,0,0,
s_901068,2026-03-14 10:45:07,google,g_camp_0013,mobile,A,South,1,40.5,45.2,6,3,1.63,1,5,0,
s_565337,2026-02-07 21:46:54,facebook,fb_camp_0001,mobile,B,West,0,12.7,41.2,2,4,2.7,0,0,0,
s_264674,2026-02-09 08:01:31,google,g_camp_0011,mobile,B,South,0,39.1,43.8,5,2,2.9,0,0,0,
s_295196,2026-02-09 04:00:12,google,g_camp_0013,mobile,B,South,0,46.3,64.8,5,5,4.66,0,0,0,
s_894563,2026-03-12 23:32:26,google,g_camp_0012,tablet,A,West,1,76.3,35.3,4,6,2.3,1,4,0,
s_206218,2026-03-19 16:50:59,facebook,fb_camp_0007,desktop,B,Midwest,0,7.6,3.7,19,1,0.22,0,0,0,
s_774002,2026-02-20 12:58:17,facebook,fb_camp_0002,mobile,A,Northeast,0,58.6,31.1,6,5,7.1,0,0,0,
s_582773,2026-03-26 12:12:45,facebook,fb_camp_0002,mobile,B,West,1,17.2,19.0,3,5,7.72,0,0,0,
s_054195,2026-02-14 15:00:19,google,g_camp_0012,mobile,A,South,0,50.0,8.1,5,3,1.19,0,0,0,
s_860332,2026-02-28 13:44:13,google,g_camp_0013,mobile,A,West,0,77.4,47.4,2,1,5.22,0,0,0,
s_580282,2026-03-26 13:56:05,facebook,fb_camp_0002,desktop,B,South,0,92.0,0.0,1,3,5.67,0,0,0,
s_075540,2026-02-26 19:16:40,facebook,fb_camp_0007,mobile,B,South,0,10.6,3.7,33,1,1.38,0,0,0,
s_154662,2026-02-03 19:18:55,google,g_camp_0012,mobile,B,West,0,23.8,36.5,2,3,6.48,0,0,0,
s_947553,2026-03-17 23:18:08,facebook,fb_camp_0003,mobile,B,Northeast,0,81.6,72.1,7,4,4.62,0,0,0,
s_863609,2026-03-28 18:50:01,google,g_camp_0012,mobile,A,Northeast,0,51.4,41.4,4,5,2.86,0,0,0,
s_806620,2026-02-19 22:52:12,facebook,fb_camp_0002,mobile,A,South,0,9.1,4.6,3,0,7.08,0,0,0,
s_868373,2026-02-08 05:10:44,facebook,fb_camp_0001,desktop,A,West,0,39.5,55.7,1,5,1.65,1,3,0,
s_627998,2026-02-13 19:17:35,google,g_camp_0011,mobile,B,Midwest,0,11.0,30.9,0,1,5.64,0,0,0,
s_692060,2026-03-24 05:36:30,facebook,fb_camp_0002,desktop,A,Midwest,1,51.7,30.9,7,5,2.77,0,0,0,
s_762409,2026-03-03 07:19:15,facebook,fb_camp_0002,mobile,B,Midwest,0,31.0,75.7,3,3,2.94,0,0,0,
s_088294,2026-02-18 18:14:27,facebook,fb_camp_0001,desktop,B,Midwest,0,62.2,24.6,5,1,6.13,0,0,0,
s_862594,2026-02-11 23:47:40,google,g_camp_0012,mobile,B,South,0,40.5,42.2,3,3,7.37,1,3,0,
s_754904,2026-02-10 13:58:51,facebook,fb_camp_0001,mobile,B,South,0,19.1,5.0,2,4,,0,0,0,
s_284995,2026-03-04 04:07:41,google,g_camp_0011,mobile,B,Northeast,0,149.4,68.5,9,3,3.22,0,0,0,
s_040811,2026-02-26 13:02:29,facebook,fb_camp_0002,desktop,A,Northeast,1,12.6,43.1,0,1,4.58,0,0,0,
s_949149,2026-03-21 03:47:06,google,g_camp_0011,mobile,A,Midwest,0,32.9,76.6,10,4,1.87,1,1,0,
s_642361,2026-03-17 18:47:16,google,g_camp_0012,mobile,A,Midwest,0,47.1,27.3,2,1,6.49,0,0,0,
s_626486,2026-03-15 14:09:34,facebook,fb_camp_0003,mobile,B,Northeast,0,9.3,17.8,3,2,7.69,0,0,0,
s_437935,2026-03-23 17:31:54,google,g_camp_0013,mobile,B,Northeast,0,18.1,,1,2,4.45,0,0,0,
s_110570,2026-02-27 00:18:19,google,g_camp_0012,tablet,A,Midwest,0,110.1,82.1,10,8,2.05,0,0,0,
s_577452,2026-03-03 11:07:29,google,g_camp_0012,tablet,A,Northeast,0,236.3,87.4,9,5,3.46,0,0,0,
s_796215,2026-02-25 15:05:39,google,g_camp_0011,desktop,A,Northeast,0,26.2,50.3,6,3,5.11,0,0,0,
s_985775,2026-02-10 15:33:02,facebook,fb_camp_0003,desktop,B,South,0,23.7,9.0,0,1,3.43,0,0,0,
s_084818,2026-02-06 12:26:57,google,g_camp_0012,desktop,A,South,0,10.0,32.6,8,3,4.2,1,2,0,
s_638529,2026-02-03 05:34:19,facebook,fb_camp_0001,mobile,B,Northeast,1,7.2,0.0,1,1,6.92,0,0,0,
s_186175,2026-03-22 18:29:44,facebook,fb_camp_0002,mobile,B,South,0,17.9,29.5,4,3,3.87,1,4,0,
s_251855,2026-02-24 01:06:59,google,g_camp_0011,desktop,A,Midwest,0,19.9,37.2,3,5,2.23,0,0,0,
s_145149,2026-02-19 07:28:16,google,g_camp_0011,mobile,A,South,0,9.6,16.8,3,2,8.92,0,0,0,
s_750011,2026-02-08 01:38:12,facebook,fb_camp_0002,mobile,A,South,0,42.8,,2,2,6.09,0,0,0,
s_842013,2026-02-16 09:31:06,facebook,fb_camp_0001,mobile,A,South,0,9.7,17.4,1,1,4.45,0,0,0,
s_642158,2026-02-16 18:09:31,google,g_camp_0013,mobile,B,West,1,37.1,62.7,7,6,2.85,0,0,0,
s_223037,2026-03-08 01:43:52,facebook,fb_camp_0002,mobile,B,West,0,13.4,1.7,0,1,15.68,0,0,0,
s_239155,2026-03-03 09:00:47,google,g_camp_0013,desktop,B,Northeast,0,230.9,77.5,6,5,1.96,1,4,0,
s_282380,2026-03-11 02:56:04,google,g_camp_0012,mobile,A,West,0,51.5,38.1,3,3,3.84,0,0,0,
s_856825,2026-02-05 15:29:25,google,g_camp_0012,mobile,B,Northeast,0,2.8,32.8,3,3,4.64,0,0,0,
s_657702,2026-02-05 22:08:00,facebook,fb_camp_0001,desktop,B,Northeast,0,21.1,26.0,1,3,4.83,0,0,0,
s_563144,2026-03-18 16:19:27,google,g_camp_0012,desktop,A,Northeast,0,54.1,59.5,2,4,1.45,0,0,0,
s_307767,2026-02-18 19:45:33,facebook,fb_camp_0001,mobile,B,Midwest,0,24.7,43.6,2,3,3.97,0,0,0,
s_517597,2026-03-04 13:48:00,facebook,fb_camp_0001,mobile,A,South,1,11.6,23.1,5,2,18.68,0,0,0,
s_540616,2026-03-06 21:38:55,facebook,fb_camp_0002,mobile,A,West,0,12.1,0.0,1,0,5.5,0,0,0,
s_232087,2026-03-13 16:14:16,facebook,fb_camp_0001,mobile,B,South,0,122.3,38.7,4,3,6.76,0,0,0,
s_717971,2026-03-07 01:31:57,facebook,fb_camp_0001,mobile,A,Northeast,0,53.2,8.4,2,3,6.13,0,0,0,
s_314341,2026-03-02 11:17:46,facebook,fb_camp_0002,mobile,A,Northeast,0,53.2,43.3,4,6,3.21,0,0,0,
s_136830,2026-03-03 12:11:16,facebook,fb_camp_0002,mobile,A,Northeast,0,8.2,,0,2,,0,0,0,
s_185164,2026-02-24 02:11:28,google,g_camp_0012,mobile,B,Midwest,0,35.3,35.1,4,3,4.28,1,5,0,
s_811645,2026-02-09 22:39:02,google,g_camp_0013,mobile,B,West,0,52.6,54.1,7,4,5.55,1,3,0,
s_816491,2026-02-06 18:17:55,facebook,fb_camp_0002,tablet,A,West,0,75.0,24.7,0,2,2.8,0,0,0,
s_003083,2026-02-07 01:41:37,google,g_camp_0011,mobile,B,West,0,50.4,28.5,2,1,3.03,1,3,0,
s_690046,2026-02-10 19:34:09,google,g_camp_0013,mobile,A,Northeast,0,12.1,0.0,2,2,3.7,0,0,0,
s_102575,2026-03-03 13:20:30,google,g_camp_0012,mobile,A,South,0,41.5,75.8,2,3,2.77,0,0,0,
s_454242,2026-02-11 17:32:54,google,g_camp_0011,desktop,A,Midwest,0,93.8,49.7,3,5,3.24,0,0,0,
s_331964,2026-02-15 20:30:55,facebook,fb_camp_0003,desktop,B,Midwest,1,6.5,,4,1,5.91,0,0,0,
s_904759,2026-03-16 01:10:51,google,g_camp_0012,desktop,B,South,0,60.6,,7,3,3.85,1,7,1,0.0
s_858747,2026-02-11 12:09:24,google,g_camp_0011,mobile,B,Northeast,0,59.9,45.4,8,5,1.58,0,0,0,
s_338231,2026-02-26 00:02:19,facebook,fb_camp_0003,mobile,B,Midwest,0,161.5,80.1,2,4,3.6,1,2,0,
s_337765,2026-03-03 22:33:36,google,g_camp_0012,desktop,A,Midwest,0,51.3,56.9,6,3,3.23,0,0,0,
s_561920,2026-03-01 18:05:15,google,g_camp_0013,mobile,B,Northeast,0,105.8,28.9,4,3,2.49,0,0,0,
s_397899,2026-03-25 08:31:29,facebook,fb_camp_0002,desktop,A,South,0,36.8,12.0,3,3,4.14,0,0,0,
s_372020,2026-03-27 16:32:39,google,g_camp_0013,mobile,B,South,0,44.8,74.8,2,2,3.16,0,0,0,
s_946579,2026-02-04 02:46:11,google,g_camp_0012,mobile,A,Northeast,0,57.9,12.4,3,4,2.99,0,0,0,
s_086176,2026-02-28 05:58:03,facebook,fb_camp_0002,desktop,B,Northeast,0,39.3,8.8,3,0,2.6,0,0,0,
s_709147,2026-02-23 16:52:45,google,g_camp_0013,mobile,B,West,0,93.3,62.0,10,5,4.6,0,0,0,
s_873147,2026-03-22 23:25:01,facebook,fb_camp_0001,mobile,B,West,0,27.1,61.4,2,2,4.04,0,0,0,
s_660211,2026-03-05 14:23:45,facebook,fb_camp_0001,mobile,B,West,0,17.6,1.1,1,0,14.8,0,0,0,
s_930037,2026-03-24 17:05:58,facebook,fb_camp_0001,desktop,A,West,1,69.0,40.6,2,3,5.1,0,0,0,
s_960963,2026-03-21 09:18:01,facebook,fb_camp_0003,mobile,B,Midwest,1,9.4,37.1,1,2,5.38,0,0,0,
s_452667,2026-03-12 14:56:26,facebook,fb_camp_0003,desktop,A,Midwest,0,23.2,23.2,4,2,6.7,0,0,0,
s_928694,2026-02-21 17:03:19,facebook,fb_camp_0002,mobile,A,Midwest,0,30.0,22.8,3,1,10.06,0,0,0,
s_454762,2026-02-19 11:57:38,facebook,fb_camp_0003,desktop,A,West,1,25.8,61.8,2,5,3.23,0,0,0,
s_112312,2026-03-13 13:20:40,facebook,fb_camp_0001,mobile,B,Northeast,0,5.0,26.8,1,2,4.86,0,0,0,
s_444606,2026-03-14 17:28:15,facebook,fb_camp_0001,desktop,A,South,1,77.6,56.8,1,5,5.05,0,0,0,
s_048167,2026-02-03 06:46:05,google,g_camp_0012,mobile,B,Northeast,0,84.0,44.0,5,4,6.21,0,0,0,
s_523618,2026-03-07 11:38:34,google,g_camp_0011,desktop,A,South,0,27.9,46.3,4,2,2.18,1,1,0,
s_024351,2026-02-24 11:35:03,google,g_camp_0012,mobile,B,West,1,101.0,23.2,6,4,2.72,0,0,0,
s_221260,2026-02-02 14:23:52,google,g_camp_0013,mobile,B,West,0,67.4,59.3,2,3,11.07,0,0,0,
s_781543,2026-02-23 20:18:41,facebook,fb_camp_0003,mobile,A,South,0,2.1,14.6,1,1,5.52,0,0,0,
s_091192,2026-02-27 12:41:29,facebook,fb_camp_0003,desktop,A,Midwest,0,142.9,36.8,5,3,2.47,0,0,0,
s_576526,2026-03-27 02:25:13,google,g_camp_0012,mobile,A,Northeast,0,43.5,76.9,9,5,4.26,0,0,0,
s_279679,2026-03-07 06:48:53,facebook,fb_camp_0003,desktop,B,Midwest,0,207.2,65.1,5,5,2.37,0,0,0,
s_330871,2026-03-07 15:16:26,google,g_camp_0012,desktop,A,South,0,118.8,100.0,10,7,1.14,1,12,1,0.0
s_623978,2026-03-15 11:16:13,facebook,fb_camp_0001,desktop,A,Midwest,0,14.7,61.4,6,7,0.83,1,12,1,1.0
s_541281,2026-02-24 03:55:24,google,g_camp_0012,mobile,B,South,0,94.4,78.0,5,3,3.79,0,0,0,
s_256632,2026-02-21 10:56:59,google,g_camp_0013,mobile,A,Midwest,0,26.8,23.9,3,2,,0,0,0,
s_771769,2026-03-21 23:39:38,facebook,fb_camp_0003,desktop,A,Northeast,0,59.7,58.1,4,3,3.61,0,0,0,
s_827156,2026-03-01 10:11:35,facebook,fb_camp_0001,mobile,A,South,0,13.7,16.8,4,4,2.51,0,0,0,
s_583373,2026-02-21 20:54:42,facebook,fb_camp_0001,mobile,B,West,0,14.3,22.9,1,3,3.74,0,0,0,
s_734774,2026-03-13 14:33:57,google,g_camp_0013,mobile,A,Midwest,0,463.4,76.1,10,8,2.79,1,3,0,
s_089271,2026-02-06 00:43:44,facebook,fb_camp_0003,mobile,B,Midwest,0,11.4,0.0,0,0,9.29,0,0,0,
s_287442,2026-03-04 12:49:20,facebook,fb_camp_0002,mobile,A,South,0,10.1,0.0,1,0,5.49,0,0,0,
s_450765,2026-03-19 04:29:33,facebook,fb_camp_0001,mobile,B,West,1,16.4,27.9,1,1,4.68,0,0,0,
s_554177,2026-03-26 08:11:18,google,g_camp_0012,desktop,B,South,1,9.1,16.5,2,2,2.16,0,0,0,
s_245977,2026-02-27 09:38:31,facebook,fb_camp_0002,desktop,A,Midwest,0,47.9,32.2,4,3,12.13,0,0,0,
s_453963,2026-02-02 21:05:34,facebook,fb_camp_0003,mobile,A,Midwest,0,39.7,26.3,3,1,4.64,0,0,0,
s_925577,2026-03-06 06:02:52,google,g_camp_0012,mobile,B,South,0,12.9,32.4,1,0,3.37,0,0,0,
s_437314,2026-02-20 06:07:07,facebook,fb_camp_0001,mobile,A,South,0,59.2,51.7,1,4,2.39,0,0,0,
s_085930,2026-03-26 11:17:54,facebook,fb_camp_0002,mobile,A,South,0,16.4,9.3,0,2,5.91,1,5,0,
s_497886,2026-02-24 09:01:53,google,g_camp_0013,desktop,A,Midwest,0,93.5,81.6,10,5,4.59,1,4,0,
s_621442,2026-03-28 06:32:21,facebook,fb_camp_0003,mobile,B,Midwest,0,22.2,13.2,1,2,2.07,0,0,0,
s_397461,2026-02-03 09:34:40,google,g_camp_0013,mobile,B,Midwest,0,48.9,58.8,5,5,1.49,0,0,0,
s_736175,2026-02-11 21:28:17,facebook,fb_camp_0002,desktop,B,Midwest,0,28.4,17.4,0,2,1.79,0,0,0,
s_309386,2026-03-22 18:05:05,facebook,fb_camp_0001,desktop,A,South,1,88.1,51.7,5,4,14.62,0,0,0,
s_762713,2026-03-26 15:10:42,google,g_camp_0013,mobile,A,South,1,28.9,59.1,8,4,2.07,0,0,0,
s_769540,2026-03-22 22:28:06,facebook,fb_camp_0007,mobile,B,South,0,3.7,0.8,21,1,0.83,0,0,0,
s_587075,2026-03-05 16:13:04,facebook,fb_camp_0002,mobile,B,South,0,13.8,,0,3,3.77,0,0,0,
s_520061,2026-03-17 18:59:47,google,g_camp_0012,mobile,A,Midwest,0,35.3,44.9,4,3,10.62,0,0,0,
s_488525,2026-02-21 23:46:14,facebook,fb_camp_0001,desktop,A,South,1,31.3,19.8,2,3,5.16,0,0,0,
s_238325,2026-03-24 08:12:03,facebook,fb_camp_0002,mobile,B,West,0,19.1,3.7,1,3,2.7,0,0,0,
s_328718,2026-02-18 17:17:39,facebook,fb_camp_0002,desktop,A,Midwest,1,39.6,60.7,9,6,10.73,1,1,0,
s_044879,2026-03-15 15:37:20,facebook,fb_camp_0002,mobile,B,West,0,15.4,11.1,2,0,14.18,0,0,0,
s_895498,2026-03-03 12:30:55,google,g_camp_0011,mobile,B,Midwest,0,9.3,4.6,1,2,9.1,1,5,0,
s_698344,2026-03-11 08:12:05,google,g_camp_0012,desktop,A,West,0,91.6,75.1,9,5,3.77,1,12,1,0.0
s_457307,2026-03-26 02:18:33,facebook,fb_camp_0002,mobile,B,West,0,19.3,51.2,1,3,10.35,0,0,0,
s_988094,2026-02-24 04:56:28,facebook,fb_camp_0001,mobile,B,Midwest,0,3.2,14.8,1,0,9.13,0,0,0,
s_112541,2026-03-21 12:11:02,facebook,fb_camp_0001,desktop,A,South,0,104.0,46.8,2,4,7.48,0,0,0,
s_919101,2026-03-13 20:25:21,facebook,fb_camp_0002,mobile,A,Midwest,0,16.4,38.7,2,2,8.4,0,0,0,
s_042632,2026-02-03 18:19:34,google,g_camp_0011,mobile,A,South,1,12.4,40.5,2,0,7.75,0,0,0,
s_221581,2026-02-21 22:06:36,google,g_camp_0012,desktop,A,South,0,173.7,82.3,4,5,2.37,0,0,0,
s_268266,2026-02-23 13:33:53,google,g_camp_0011,mobile,B,Northeast,0,56.8,27.5,4,2,7.48,0,0,0,
s_920701,2026-03-27 22:02:13,google,g_camp_0011,desktop,B,South,0,40.1,32.3,3,3,1.93,0,0,0,
s_615644,2026-02-28 14:02:05,facebook,fb_camp_0001,mobile,B,West,0,20.0,34.8,0,4,4.14,0,0,0,
s_638577,2026-02-20 14:39:50,facebook,fb_camp_0002,desktop,B,Northeast,0,18.7,22.4,1,2,,0,0,0,
s_851262,2026-03-22 18:32:20,facebook,fb_camp_0003,desktop,A,West,0,24.7,51.2,3,4,9.49,0,0,0,
s_171250,2026-02-19 07:07:51,facebook,fb_camp_0002,mobile,B,Midwest,0,84.9,30.1,8,4,6.3,0,0,0,
s_631954,2026-02-03 23:06:03,google,g_camp_0011,mobile,A,South,1,31.2,62.7,1,4,3.3,0,0,0,
s_501975,2026-03-19 00:27:37,google,g_camp_0012,mobile,A,South,0,207.7,54.0,2,3,3.54,0,0,0,
s_805631,2026-02-28 13:27:06,facebook,fb_camp_0003,desktop,A,West,1,114.7,69.8,6,4,1.94,0,0,0,
s_349081,2026-02-12 01:54:26,facebook,fb_camp_0003,desktop,A,South,0,5.0,6.2,5,4,6.89,0,0,0,
s_705818,2026-02-12 06:09:06,google,g_camp_0012,desktop,A,Midwest,0,53.9,61.8,1,4,,0,0,0,
s_504375,2026-02-18 17:36:25,facebook,fb_camp_0003,mobile,B,Northeast,0,4.5,0.0,1,0,10.58,0,0,0,
s_442988,2026-03-04 08:49:21,facebook,fb_camp_0002,tablet,A,South,0,16.9,15.8,2,1,4.54,0,0,0,
s_086145,2026-03-22 03:37:21,google,g_camp_0012,desktop,A,West,1,381.4,95.9,10,5,1.06,1,5,1,0.0
s_667051,2026-02-06 20:45:52,google,g_camp_0011,mobile,B,West,0,37.6,42.8,4,5,1.86,0,0,0,
s_275329,2026-03-28 07:35:53,facebook,fb_camp_0003,mobile,B,Northeast,0,9.8,59.1,0,1,8.99,0,0,0,
s_145888,2026-02-17 06:57:34,facebook,fb_camp_0003,mobile,B,Midwest,0,57.1,58.0,2,0,0.95,0,0,0,
s_881950,2026-02-07 20:30:05,google,g_camp_0012,mobile,A,Midwest,0,79.7,23.3,2,4,4.33,0,0,0,
s_264503,2026-02-05 07:27:31,facebook,fb_camp_0001,desktop,B,South,1,55.3,57.5,2,4,7.07,1,1,0,
s_674011,2026-02-02 04:44:52,facebook,fb_camp_0003,desktop,A,Midwest,0,5.0,0.0,2,4,7.5,0,0,0,
s_197128,2026-03-02 11:45:13,facebook,fb_camp_0001,desktop,A,Northeast,0,30.2,28.6,2,0,4.16,0,0,0,
s_844503,2026-02-03 11:52:17,facebook,fb_camp_0001,mobile,B,Midwest,0,25.9,50.2,5,1,1.66,0,0,0,
s_609496,2026-03-15 03:31:49,facebook,fb_camp_0001,mobile,A,South,1,20.5,16.9,2,0,10.53,0,0,0,
s_728605,2026-02-17 11:02:24,facebook,fb_camp_0002,mobile,B,Northeast,0,4.2,21.9,1,0,16.39,0,0,0,
s_645500,2026-02-13 10:10:04,facebook,fb_camp_0001,desktop,B,Midwest,1,32.5,36.1,3,3,4.75,0,0,0,
s_728173,2026-03-25 01:08:30,google,g_camp_0011,mobile,A,Northeast,1,182.5,93.2,5,7,3.39,0,0,0,
s_006442,2026-02-17 11:26:47,facebook,fb_camp_0001,mobile,A,Northeast,0,32.1,36.6,10,4,8.53,0,0,0,
s_818704,2026-02-26 18:17:45,facebook,fb_camp_0002,desktop,A,South,0,20.1,31.3,1,3,16.18,0,0,0,
s_075198,2026-02-08 05:28:10,facebook,fb_camp_0003,mobile,A,Midwest,0,11.6,11.5,2,3,6.27,1,4,0,
s_828580,2026-02-16 21:48:45,facebook,fb_camp_0003,mobile,B,South,0,26.1,44.4,5,3,7.69,0,0,0,
s_516372,2026-02-18 20:10:25,google,g_camp_0011,desktop,A,South,1,14.6,36.0,1,3,6.09,0,0,0,
s_204748,2026-03-09 19:47:38,google,g_camp_0012,desktop,A,Midwest,0,28.6,73.8,2,5,2.94,1,10,1,0.0
s_937799,2026-02-07 13:52:15,google,g_camp_0011,mobile,B,South,1,8.3,22.0,2,2,6.92,0,0,0,
s_445673,2026-02-06 21:46:40,facebook,fb_camp_0002,tablet,A,Midwest,0,14.0,12.1,4,1,12.1,0,0,0,
s_034214,2026-03-13 20:47:51,facebook,fb_camp_0003,mobile,B,Northeast,1,9.6,26.7,2,1,25.66,0,0,0,
s_084741,2026-02-10 23:01:01,facebook,fb_camp_0002,desktop,B,South,1,84.2,33.2,2,3,5.85,1,2,0,
s_318658,2026-03-18 12:20:58,facebook,fb_camp_0001,desktop,A,South,0,105.2,53.0,8,6,1.89,0,0,0,
s_884082,2026-03-20 23:46:48,facebook,fb_camp_0001,mobile,B,West,0,46.2,30.0,4,2,4.19,0,0,0,
s_538042,2026-02-27 22:10:22,facebook,fb_camp_0007,desktop,B,South,0,2.7,,67,0,0.64,0,0,0,
s_912473,2026-02-09 23:16:35,google,g_camp_0011,mobile,B,South,0,32.0,59.8,6,1,4.96,1,2,0,
s_707028,2026-03-23 15:27:09,facebook,fb_camp_0003,mobile,B,West,0,7.9,0.0,3,0,10.85,0,0,0,
s_979017,2026-03-05 04:48:10,google,g_camp_0012,mobile,B,Midwest,0,23.1,26.2,5,7,6.9,0,0,0,
s_348696,2026-02-04 16:43:42,google,g_camp_0013,mobile,B,West,0,28.7,37.4,1,1,1.89,0,0,0,
s_643320,2026-03-13 06:20:59,facebook,fb_camp_0002,mobile,B,Midwest,0,18.9,40.3,3,5,1.78,0,0,0,
s_148671,2026-03-13 02:47:43,facebook,fb_camp_0002,mobile,B,Northeast,1,17.2,56.5,3,1,6.21,0,0,0,
s_470702,2026-02-04 15:18:19,google,g_camp_0011,mobile,A,South,0,22.8,63.7,6,4,,0,0,0,
s_182959,2026-02-18 18:09:05,google,g_camp_0011,desktop,A,Northeast,0,149.6,83.9,10,6,2.69,1,7,1,0.0
s_515436,2026-03-02 21:31:52,google,g_camp_0011,desktop,A,Northeast,0,137.3,78.8,8,5,4.92,1,3,0,
s_834580,2026-02-19 07:49:08,google,g_camp_0011,mobile,A,South,0,11.6,29.7,4,5,2.97,0,0,0,
s_446183,2026-03-22 16:00:22,google,g_camp_0011,mobile,B,Midwest,0,22.9,40.6,4,3,2.84,0,0,0,
s_447690,2026-03-06 01:03:17,google,g_camp_0011,mobile,B,Northeast,1,30.4,63.6,10,4,5.42,1,9,1,0.0
s_624455,2026-02-04 05:59:16,google,g_camp_0011,desktop,B,Northeast,1,111.6,100.0,10,5,2.07,0,0,0,
s_320760,2026-02-07 00:59:38,facebook,fb_camp_0002,mobile,B,Northeast,0,11.2,44.3,3,5,11.96,0,0,0,
s_528483,2026-03-02 10:05:36,google,g_camp_0013,mobile,A,Midwest,1,80.4,41.7,10,4,3.21,0,0,0,
s_555893,2026-02-27 23:12:19,facebook,fb_camp_0001,mobile,B,Northeast,0,14.7,38.5,5,3,4.84,0,0,0,
s_190603,2026-03-02 15:43:18,facebook,fb_camp_0001,desktop,A,South,1,33.3,14.1,0,3,3.81,0,0,0,
s_516903,2026-02-24 12:22:58,facebook,fb_camp_0007,mobile,B,West,0,9.6,4.5,61,0,0.77,0,0,0,
s_942592,2026-03-11 09:49:16,facebook,fb_camp_0002,desktop,A,South,1,23.4,47.1,1,4,2.17,0,0,0,
s_519674,2026-02-22 14:49:02,google,g_camp_0011,desktop,A,West,1,93.8,98.3,10,7,1.36,0,0,0,
s_457324,2026-03-13 23:55:45,facebook,fb_camp_0002,mobile,B,South,1,63.3,33.8,4,1,5.43,0,0,0,
s_729387,2026-02-12 14:39:39,facebook,fb_camp_0002,desktop,A,Northeast,0,61.9,16.6,0,4,3.2,0,0,0,
s_941255,2026-02-24 11:52:10,facebook,fb_camp_0003,desktop,A,South,0,85.2,56.4,2,4,3.05,0,0,0,
s_277147,2026-03-05 06:28:58,google,g_camp_0012,desktop,A,South,1,500.7,86.4,10,5,1.36,1,2,0,
s_791486,2026-02-21 02:15:33,facebook,fb_camp_0002,mobile,B,Midwest,1,30.5,48.2,7,4,18.52,1,3,0,
s_126217,2026-03-19 09:09:59,google,g_camp_0013,mobile,B,Northeast,1,211.7,45.0,7,3,3.65,1,9,1,0.0
s_781423,2026-02-18 17:01:33,facebook,fb_camp_0002,mobile,B,South,0,31.5,14.9,1,2,6.87,0,0,0,
s_790163,2026-03-05 00:29:21,facebook,fb_camp_0001,mobile,A,South,0,17.2,6.6,0,4,3.65,0,0,0,
s_416133,2026-02-18 20:03:04,google,g_camp_0012,desktop,B,Midwest,0,193.4,94.3,10,4,5.98,1,3,0,
s_247404,2026-03-13 05:12:41,google,g_camp_0011,mobile,B,South,0,34.8,12.3,4,2,4.09,0,0,0,
s_533416,2026-03-15 07:00:11,google,g_camp_0013,desktop,A,Northeast,0,210.0,100.0,7,5,5.04,1,4,0,
s_910995,2026-03-20 03:03:25,facebook,fb_camp_0003,mobile,B,South,0,16.7,4.0,2,0,8.08,0,0,0,
s_752459,2026-03-27 21:04:32,google,g_camp_0011,mobile,B,West,1,12.5,14.7,2,2,8.63,0,0,0,
s_091090,2026-02-16 07:05:21,google,g_camp_0012,mobile,B,South,0,26.6,43.8,3,2,4.2,0,0,0,
s_025090,2026-02-25 05:34:24,google,g_camp_0011,desktop,A,West,0,324.2,63.2,7,10,5.39,1,3,0,
s_183219,2026-03-21 07:07:32,google,g_camp_0013,mobile,A,Midwest,0,90.5,80.9,3,5,5.93,0,0,0,
s_883072,2026-02-23 12:40:47,google,g_camp_0011,mobile,B,West,0,93.6,45.5,7,1,2.5,0,0,0,
s_572715,2026-03-27 13:29:08,facebook,fb_camp_0001,mobile,B,Midwest,1,4.7,0.0,0,3,7.47,0,0,0,
s_811989,2026-03-25 04:06:06,facebook,fb_camp_0001,mobile,B,West,0,13.3,3.5,0,1,8.64,0,0,0,
s_653542,2026-03-28 23:01:14,facebook,fb_camp_0003,desktop,A,Northeast,0,22.7,70.3,4,4,2.71,0,0,0,
s_427265,2026-02-03 20:01:37,google,g_camp_0012,mobile,B,Northeast,0,19.1,84.3,2,3,9.16,1,3,0,
s_105719,2026-02-23 17:34:59,facebook,fb_camp_0001,desktop,A,West,0,32.4,53.1,3,4,2.83,0,0,0,
s_653776,2026-03-15 00:48:18,facebook,fb_camp_0002,mobile,B,Midwest,0,36.7,14.3,0,0,17.9,0,0,0,
s_596149,2026-03-04 00:51:50,facebook,fb_camp_0003,mobile,A,Midwest,0,41.4,30.1,1,0,2.13,0,0,0,
s_940792,2026-03-11 00:53:25,google,g_camp_0011,desktop,A,South,0,19.6,48.0,3,2,6.91,0,0,0,
s_708019,2026-03-18 10:42:46,google,g_camp_0012,mobile,A,West,0,38.2,69.7,10,7,1.41,1,2,0,
s_049611,2026-02-18 14:17:28,facebook,fb_camp_0002,mobile,B,South,0,172.7,75.7,3,5,4.26,0,0,0,
s_263273,2026-03-10 14:11:49,google,g_camp_0011,desktop,A,South,1,77.4,90.8,10,8,2.18,1,9,1,0.0
s_035080,2026-03-10 03:49:55,facebook,fb_camp_0003,desktop,A,Northeast,1,7.2,33.9,6,4,2.16,0,0,0,
